Host.Species,Lake,Year,Julian.Day,Julian,Date,Total,pasteuria.inf,metsch.inf,scarlet.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,micG.inf,pasteuria.prev,metsch.prev,scarlet.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,micG.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
ceriodaphnia,Cedar,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76110.6,28380.2,0,47730.4,0,0,0,0,0
dubia,Cedar,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76110.6,28380.2,0,47730.4,0,0,0,0,0
parvula,Cedar,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76110.6,28380.2,0,47730.4,0,0,0,0,0
ambigua,Cedar,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76110.6,28380.2,0,47730.4,0,0,0,0,0
mendotae,Cedar,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76110.6,28380.2,0,47730.4,0,0,0,0,0
mendotae,CrookedP,2016,2016204,204,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,80267.2,62493.8,4730,3870,1146.7,0,8026.7,0,0
mendotae,CrookedP,2016,2016218,218,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,92307.4,62207.2,1720,15480.1,4013.4,0,8026.7,0,0
ambigua,CrookedP,2016,2016231,231,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,60128.8,29240.2,860,21500.2,5733.4,0,2795,0,0
mendotae,CrookedP,2016,2016231,231,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,60128.8,29240.2,860,21500.2,5733.4,0,2795,0,0
mendotae,CrookedP,2016,2016245,245,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,43430.5,21070.2,860,10320.1,6880.1,286.7,3726.7,0,0
ambigua,CrookedP,2016,2016260,260,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,101910.7,74820.6,1075,14405.1,5375,215,6020,0,0
mendotae,CrookedP,2016,2016260,260,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,101910.7,74820.6,1075,14405.1,5375,215,6020,0,0
mendotae,CrookedP,2016,2016273,273,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,71165.6,51170.4,0,5590,7525.1,0,6880.1,0,0
pulicaria,CrookedP,2016,2016287,287,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57405.4,40420.3,0,5160,6235.1,0,5590,0,0
ambigua,CrookedP,2016,2016287,287,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57405.4,40420.3,0,5160,6235.1,0,5590,0,0
mendotae,CrookedP,2016,2016287,287,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57405.4,40420.3,0,5160,6235.1,0,5590,0,0
pulicaria,CrookedP,2016,2016302,302,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57147.5,37410.3,0,7052.1,1935,0,10750.1,0,0
dubia,CrookedP,2016,2016302,302,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57147.5,37410.3,0,7052.1,1935,0,10750.1,0,0
mendotae,CrookedP,2016,2016302,302,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,57147.5,37410.3,0,7052.1,1935,0,10750.1,0,0
pulicaria,CrookedP,2016,2016315,315,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,35403.6,12040.1,0,6593.4,860,0,15910.1,0,0
dubia,CrookedP,2016,2016315,315,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,35403.6,12040.1,0,6593.4,860,0,15910.1,0,0
mendotae,CrookedP,2016,2016315,315,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,35403.6,12040.1,0,6593.4,860,0,15910.1,0,0
pulicaria,CrookedW,2016,2016207,207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,75250.6,36693.6,0,10606.8,1720,26230.2,0,0,0
ceriodaphnia,CrookedW,2016,2016207,207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1720,75250.6,36693.6,0,10606.8,1720,26230.2,0,0,0
parvula,CrookedW,2016,2016207,207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,75250.6,36693.6,0,10606.8,1720,26230.2,0,0,0
ambigua,CrookedW,2016,2016207,207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,75250.6,36693.6,0,10606.8,1720,26230.2,0,0,0
mendotae,CrookedW,2016,2016207,207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,75250.6,36693.6,0,10606.8,1720,26230.2,0,0,0
pulicaria,CrookedW,2016,2016222,222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27305.2,1720,0,23650.2,1075,860,0,0,0
parvula,CrookedW,2016,2016222,222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27305.2,1720,0,23650.2,1075,860,0,0,0
ambigua,CrookedW,2016,2016222,222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27305.2,1720,0,23650.2,1075,860,0,0,0
mendotae,CrookedW,2016,2016222,222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27305.2,1720,0,23650.2,1075,860,0,0,0
pulicaria,CrookedW,2016,2016236,236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,28810.3,2580,0,18490.2,7453.4,286.7,0,0,0
parvula,CrookedW,2016,2016236,236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,28810.3,2580,0,18490.2,7453.4,286.7,0,0,0
ambigua,CrookedW,2016,2016236,236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,28810.3,2580,0,18490.2,7453.4,286.7,0,0,0
mendotae,CrookedW,2016,2016236,236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,28810.3,2580,0,18490.2,7453.4,286.7,0,0,0
pulicaria,CrookedW,2016,2016251,251,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,19780.2,2150,0,9030.1,8600.1,0,0,0,0
parvula,CrookedW,2016,2016251,251,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,19780.2,2150,0,9030.1,8600.1,0,0,0,0
ambigua,CrookedW,2016,2016251,251,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,19780.2,2150,0,9030.1,8600.1,0,0,0,0
mendotae,CrookedW,2016,2016251,251,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,19780.2,2150,0,9030.1,8600.1,0,0,0,0
pulicaria,CrookedW,2016,2016263,263,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27520.3,286.7,0,9030.1,17773.5,430,0,0,0
parvula,CrookedW,2016,2016263,263,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27520.3,286.7,0,9030.1,17773.5,430,0,0,0
ambigua,CrookedW,2016,2016263,263,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27520.3,286.7,0,9030.1,17773.5,430,0,0,0
mendotae,CrookedW,2016,2016263,263,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,27520.3,286.7,0,9030.1,17773.5,430,0,0,0
pulicaria,CrookedW,2016,2016278,278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,38528.3,1376,0,28380.2,8600.1,172,0,0,0
parvula,CrookedW,2016,2016278,278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,38528.3,1376,0,28380.2,8600.1,172,0,0,0
ambigua,CrookedW,2016,2016278,278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,38528.3,1376,0,28380.2,8600.1,172,0,0,0
mendotae,CrookedW,2016,2016278,278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,38528.3,1376,0,28380.2,8600.1,172,0,0,0
pulicaria,CrookedW,2016,2016291,291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16053.5,1720,0,7740.1,6593.4,0,0,0,0
parvula,CrookedW,2016,2016291,291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16053.5,1720,0,7740.1,6593.4,0,0,0,0
ambigua,CrookedW,2016,2016291,291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16053.5,1720,0,7740.1,6593.4,0,0,0,0
mendotae,CrookedW,2016,2016291,291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16053.5,1720,0,7740.1,6593.4,0,0,0,0
pulicaria,CrookedW,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16483.4,1720,0,13473.4,860,430,0,0,0
dubia,CrookedW,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,430,16483.4,1720,0,13473.4,860,430,0,0,0
parvula,CrookedW,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16483.4,1720,0,13473.4,860,430,0,0,0
ambigua,CrookedW,2016,2016306,306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,16483.4,1720,0,13473.4,860,430,0,0,0
retrocurva,Gosling,2016,2016208,208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,65790.5,14190.1,0,0,49880.4,0,860,860,0
dubia,Gosling,2016,2016208,208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,65790.5,14190.1,0,0,49880.4,0,860,860,0
mendotae,Gosling,2016,2016208,208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,65790.5,14190.1,0,0,49880.4,0,860,860,0
retrocurva,Gosling,2016,2016211,211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,142331.1,20210.2,0,0,116100.9,0,5160,860,0
dubia,Gosling,2016,2016211,211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,142331.1,20210.2,0,0,116100.9,0,5160,860,0
mendotae,Gosling,2016,2016211,211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,142331.1,20210.2,0,0,116100.9,0,5160,860,0
pulicaria,Gosling,2016,2016214,214,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,162398.1,26946.9,0,0,129431.1,0,5733.4,286.7,0
retrocurva,Gosling,2016,2016214,214,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,162398.1,26946.9,0,0,129431.1,0,5733.4,286.7,0
dubia,Gosling,2016,2016214,214,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,162398.1,26946.9,0,0,129431.1,0,5733.4,286.7,0
mendotae,Gosling,2016,2016214,214,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,162398.1,26946.9,0,0,129431.1,0,5733.4,286.7,0
pulicaria,Gosling,2016,2016217,217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,190921.6,26230.2,0,430,154371.3,0,9030.1,860,0
retrocurva,Gosling,2016,2016217,217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,430,190921.6,26230.2,0,430,154371.3,0,9030.1,860,0
dubia,Gosling,2016,2016217,217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,190921.6,26230.2,0,430,154371.3,0,9030.1,860,0
mendotae,Gosling,2016,2016217,217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,190921.6,26230.2,0,430,154371.3,0,9030.1,860,0
pulicaria,Gosling,2016,2016220,220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,215,362922.9,62780.5,215,0,284232.3,0,13545.1,2150,0
retrocurva,Gosling,2016,2016220,220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,362922.9,62780.5,215,0,284232.3,0,13545.1,2150,0
dubia,Gosling,2016,2016220,220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,362922.9,62780.5,215,0,284232.3,0,13545.1,2150,0
mendotae,Gosling,2016,2016220,220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,362922.9,62780.5,215,0,284232.3,0,13545.1,2150,0
retrocurva,Gosling,2016,2016223,223,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,154371.2,17200.1,0,0,131581.1,0,4300,1290,0
dubia,Gosling,2016,2016223,223,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,154371.2,17200.1,0,0,131581.1,0,4300,1290,0
mendotae,Gosling,2016,2016223,223,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,154371.2,17200.1,0,0,131581.1,0,4300,1290,0
pulicaria,Gosling,2016,2016226,226,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,215,257572.1,22360.2,215,0,221451.8,0,12470.1,1075,0
retrocurva,Gosling,2016,2016226,226,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,257572.1,22360.2,215,0,221451.8,0,12470.1,1075,0
dubia,Gosling,2016,2016226,226,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,257572.1,22360.2,215,0,221451.8,0,12470.1,1075,0
mendotae,Gosling,2016,2016226,226,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,257572.1,22360.2,215,0,221451.8,0,12470.1,1075,0
dubia,Gosling,2016,2016229,229,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,143191.1,27950.2,0,0,114810.9,0,430,0,0
ambigua,Gosling,2016,2016229,229,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,143191.1,27950.2,0,0,114810.9,0,430,0,0
mendotae,Gosling,2016,2016229,229,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,143191.1,27950.2,0,0,114810.9,0,430,0,0
pulicaria,Gosling,2016,2016232,232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,344002.7,39130.3,0,0,299282.4,0,5590,0,0
retrocurva,Gosling,2016,2016232,232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,344002.7,39130.3,0,0,299282.4,0,5590,0,0
dubia,Gosling,2016,2016232,232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,344002.7,39130.3,0,0,299282.4,0,5590,0,0
mendotae,Gosling,2016,2016232,232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,344002.7,39130.3,0,0,299282.4,0,5590,0,0
dubia,Gosling,2016,2016235,235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,463113.7,43000.3,860,0,411083.3,0,7740.1,430,0
mendotae,Gosling,2016,2016235,235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,463113.7,43000.3,860,0,411083.3,0,7740.1,430,0
pulicaria,Gosling,2016,2016238,238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,264237.2,45580.4,0,0,208981.7,0,8600.1,1075,0
retrocurva,Gosling,2016,2016238,238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,264237.2,45580.4,0,0,208981.7,0,8600.1,1075,0
dubia,Gosling,2016,2016238,238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,264237.2,45580.4,0,0,208981.7,0,8600.1,1075,0
mendotae,Gosling,2016,2016238,238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,264237.2,45580.4,0,0,208981.7,0,8600.1,1075,0
dubia,Gosling,2016,2016241,241,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,147204.5,19350.2,0,0,114380.9,0,12613.4,860,0
mendotae,Gosling,2016,2016241,241,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,147204.5,19350.2,0,0,114380.9,0,12613.4,860,0
pulicaria,Gosling,2016,2016244,244,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,645,115885.9,16340.1,645,0,95460.8,0,3440,0,0
dubia,Gosling,2016,2016244,244,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,115885.9,16340.1,645,0,95460.8,0,3440,0,0
mendotae,Gosling,2016,2016244,244,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,115885.9,16340.1,645,0,95460.8,0,3440,0,0
dubia,Gosling,2016,2016247,247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,222926.1,34830.3,0,0,184041.5,0,4054.3,0,0
mendotae,Gosling,2016,2016247,247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,222926.1,34830.3,0,0,184041.5,0,4054.3,0,0
retrocurva,Gosling,2016,2016250,250,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,215,157166.3,35260.3,860,215,117821,0,3010,0,0
dubia,Gosling,2016,2016250,250,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,157166.3,35260.3,860,215,117821,0,3010,0,0
mendotae,Gosling,2016,2016250,250,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,157166.3,35260.3,860,215,117821,0,3010,0,0
pulicaria,Gosling,2016,2016253,253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,430,177591.4,51170.4,430,0,122551,0,3440,0,0
retrocurva,Gosling,2016,2016253,253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,177591.4,51170.4,430,0,122551,0,3440,0,0
dubia,Gosling,2016,2016253,253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,177591.4,51170.4,430,0,122551,0,3440,0,0
mendotae,Gosling,2016,2016253,253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,177591.4,51170.4,430,0,122551,0,3440,0,0
retrocurva,Gosling,2016,2016256,256,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,136741.1,25370.2,430,0,105780.9,0,4730,430,0
dubia,Gosling,2016,2016256,256,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,136741.1,25370.2,430,0,105780.9,0,4730,430,0
mendotae,Gosling,2016,2016256,256,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,136741.1,25370.2,430,0,105780.9,0,4730,430,0
pulicaria,Gosling,2016,2016259,259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,180601.4,27950.2,0,0,149211.2,0,3440,0,0
retrocurva,Gosling,2016,2016259,259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,180601.4,27950.2,0,0,149211.2,0,3440,0,0
dubia,Gosling,2016,2016259,259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,180601.4,27950.2,0,0,149211.2,0,3440,0,0
mendotae,Gosling,2016,2016259,259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,180601.4,27950.2,0,0,149211.2,0,3440,0,0
retrocurva,Gosling,2016,2016262,262,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,274772.2,61633.8,0,0,210271.7,0,2293.4,573.3,0
dubia,Gosling,2016,2016262,262,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,274772.2,61633.8,0,0,210271.7,0,2293.4,573.3,0
mendotae,Gosling,2016,2016262,262,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,274772.2,61633.8,0,0,210271.7,0,2293.4,573.3,0
dubia,Gosling,2016,2016265,265,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,172216.3,17200.1,0,0,151361.2,0,3655,0,0
mendotae,Gosling,2016,2016265,265,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,172216.3,17200.1,0,0,151361.2,0,3655,0,0
pulicaria,Gosling,2016,2016268,268,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,296702.4,85140.7,0,0,195221.6,0,15910.1,430,0
retrocurva,Gosling,2016,2016268,268,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,296702.4,85140.7,0,0,195221.6,0,15910.1,430,0
dubia,Gosling,2016,2016268,268,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,296702.4,85140.7,0,0,195221.6,0,15910.1,430,0
mendotae,Gosling,2016,2016268,268,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,296702.4,85140.7,0,0,195221.6,0,15910.1,430,0
retrocurva,Gosling,2016,2016271,271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,286.7,135307.7,29670.2,0,286.7,91590.7,0,13473.4,286.7,0
dubia,Gosling,2016,2016271,271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,135307.7,29670.2,0,286.7,91590.7,0,13473.4,286.7,0
mendotae,Gosling,2016,2016271,271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,135307.7,29670.2,0,286.7,91590.7,0,13473.4,286.7,0
dubia,Gosling,2016,2016274,274,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
mendotae,Gosling,2016,2016274,274,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
dubia,Gosling,2016,2016277,277,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,83420.6,13760.1,215,0,64070.5,0,4730,645,0
mendotae,Gosling,2016,2016277,277,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,83420.6,13760.1,215,0,64070.5,0,4730,645,0
pulicaria,Gosling,2016,2016280,280,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,119971,8815.1,0,0,106640.9,0,4515,0,0
retrocurva,Gosling,2016,2016280,280,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,119971,8815.1,0,0,106640.9,0,4515,0,0
dubia,Gosling,2016,2016280,280,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,119971,8815.1,0,0,106640.9,0,4515,0,0
mendotae,Gosling,2016,2016280,280,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,119971,8815.1,0,0,106640.9,0,4515,0,0
pulicaria,Gosling,2016,2016283,283,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
dubia,Gosling,2016,2016283,283,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
mendotae,Gosling,2016,2016283,283,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
retrocurva,Gosling,2016,2016286,286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
dubia,Gosling,2016,2016286,286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
mendotae,Gosling,2016,2016286,286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
retrocurva,Gosling,2016,2016289,289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,368.6,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
dubia,Gosling,2016,2016289,289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
mendotae,Gosling,2016,2016289,289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
pulicaria,Gosling,2016,2016292,292,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,215,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
dubia,Gosling,2016,2016292,292,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
mendotae,Gosling,2016,2016292,292,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
dubia,Gosling,2016,2016295,295,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
mendotae,Gosling,2016,2016295,295,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
pulicaria,Gosling,2016,2016298,298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,516,49249.7,20353.5,516,0,24940.2,0,2752,688,0
dubia,Gosling,2016,2016298,298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,49249.7,20353.5,516,0,24940.2,0,2752,688,0
mendotae,Gosling,2016,2016298,298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,49249.7,20353.5,516,0,24940.2,0,2752,688,0
